,Unnamed: 0,Id,Date Created,Number of Likes,Source of Tweet,Tweet,Followers,Following,Retweet Count,bot_or_nah
11604,40,r__a__u__l,2023-02-11 02:48:51+00:00,0,Twitter for iPhone,"RT @UAarmy_animals: Senior operator of aerial reconnaissance.

#Ukraine #UkraineRussiaWar #UkraineWar #Leopard #CatsOfTwitter #CatsOnTwitte…",32,185,78,1
11610,46,FuckPutinBot,2023-02-11 02:46:02+00:00,0,The Fuck Putin Bot,"Gå i deg selv, Putin!
(Norwegian)

#PutinsWar #UkraineRussiaWar #UkraineUnderAttack #IStandWithUkraine",287,14,0,1
11611,47,FuckPutinBot,2023-02-11 02:45:02+00:00,0,The Fuck Putin Bot,"לך לזיין את עצמך, פוטין!
(Hebrew)

#RussianWarCrimes #StandWithUkraine #PutinWarCrimes #UkraineRussiaWar",287,14,0,1
11612,48,BrandonLeopold3,2023-02-11 02:45:00+00:00,0,Twitter Web App,"#UkraineRussiaWar  Russia again fires missiles over Moldova in latest strikes.
https://t.co/yY3EM17qZy",32,19,0,1
11614,50,FuckPutinBot,2023-02-11 02:43:02+00:00,0,The Fuck Putin Bot,"Ідіть ебать себе, Путін!
(Ukrainian)

#StandWithUkraine #StopPutin #UkraineRussiaWar #UkraineUnderAttack",287,14,0,1
11628,64,SandroTorotadze,2023-02-11 02:35:32+00:00,0,Twitter for iPhone,"RT @intermarium24: 🇯🇵 Team of Japanese volunteers in Ukraine.

#Ukraine️ #UkraineWar #Ukrainian #UkraineWillWin #UkraineRussiaWar #RussiaIs…",5,194,304,1
11632,68,kakabocharovka,2023-02-11 02:33:39+00:00,0,Twitter for iPhone,#RussiaInvadedUkraine #RussiaIsCollapsing #RussiaIsATerroristState #RussiaIsLosing #RussiaIsANaziState… https://t.co/ng72wf85YN,15,25,0,1
11633,69,EklundElek,2023-02-11 02:33:19+00:00,1,Twitter for iPhone,This hashtag should either be #UkranianRussianWar or #UkraineRussiaWar NOT  #UkraineRussianWar,17,86,0,1
11635,71,YarikWp,2023-02-11 02:31:33+00:00,0,Twitter for iPhone,Если Россия и дальше будет быть ракетами в одно и тоже место на земном шаре . То будет не один и не два землетрясен… https://t.co/d9Vi7slmlY,1,5,0,1
11636,72,FuckPutinBot,2023-02-11 02:31:02+00:00,0,The Fuck Putin Bot,"நீங்களே, புட்டின்!
(Tamil)

#StopPutin #StopRussianAggression #UkraineRussiaWar #FuckPutin",287,14,0,1
11638,74,FuckPutinBot,2023-02-11 02:29:02+00:00,0,The Fuck Putin Bot,"Vaia foder, Putin!
(Galician)

#Ukraine #StopRussianAggression #UkraineRussiaWar #RussiaWarCrimes",287,14,0,1
11642,78,FuckPutinBot,2023-02-11 02:26:02+00:00,0,The Fuck Putin Bot,"Đi đụ mình, Putin!
(Vietnamese)

#UkraineRussiaWar #PutinWarCrimes #PutinsWar #StopRussianAggression",287,14,0,1
11652,88,FuckPutinBot,2023-02-11 02:23:02+00:00,0,The Fuck Putin Bot,"Idź się pieprzyć, Putin!
(Polish)

#RussiaInvadedUkraine #UkraineRussiaWar #FuckPutin #StopRussianAggression",287,14,0,1
11658,94,FuckPutinBot,2023-02-11 02:19:03+00:00,0,The Fuck Putin Bot,"去他媽的，普京！
(Chinese Traditional)

#StandWithUkraine #UkraineRussiaWar #RussiaWarCrimes #PutinWarCrimes",287,14,0,1
11659,95,VladimrB3,2023-02-11 02:18:59+00:00,0,Twitter Web App,"RT @PStyle0ne1: Ukrainians are preparing for their next battle in front of a large map

#UkraineRussiaWar #Ukraine https://t.co/yzg7OTczRT",43,35,4,1
11660,96,FuckPutinBot,2023-02-11 02:18:02+00:00,0,The Fuck Putin Bot,"Иди трахнуйся, Путин!
(Russian)

#UkraineUnderAttack #Ukraine #UkraineRussiaWar #PutinsWar",287,14,0,1
11661,97,FuckPutinBot,2023-02-11 02:17:02+00:00,0,The Fuck Putin Bot,"Pojeb sa, Putin, Putin!
(Slovak)

#UkraineRussiaWar #UkraineUnderAttack #RussianWarCrimes #StopRussianAggression",287,14,0,1
11663,99,VladimrB3,2023-02-11 02:16:47+00:00,0,Twitter Web App,"RT @PStyle0ne1: ‼️👇grenades are dropped on the Russian trench, but a Ruasian soldier decides to finish off his own comrades (0:44)⁉️

#Russ…",43,35,6,1
11677,13,Mathura25,2023-02-11 02:44:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",9,189,17,1
11679,15,tatersngravy_71,2023-02-11 02:42:06+00:00,0,Twitter for iPhone,"RT @Therealgsns: ⚠️ BREAKING: PUTIN PREPARING HIS PEOPLE, MAJOR ANNOUNCEMENT FEBRUARY 21 https://t.co/60QqYDmozl #Russia #Ukraine️ #Nordstr…",17,52,5,1
11691,27,canvasman_,2023-02-11 02:30:18+00:00,0,Twitter for Android,Does @BBCNews not know the way to the front line #RussiaUkraineWar,11,49,0,1
11696,32,ShivkumarPogul,2023-02-11 02:27:13+00:00,0,Twitter for iPhone,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",3,72,17,1
11706,42,ak999222,2023-02-11 02:16:42+00:00,0,Twitter for Android,"""Support Level: The price level at which an asset is expected to stop falling and find buyers. #StockMarket… https://t.co/T426k9cGL0",2,79,0,1
11709,45,BalmikiSah19,2023-02-11 02:13:57+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",7,173,17,1
11710,46,UjjwalOmprakash,2023-02-11 02:13:45+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",8,86,17,1
11712,48,SanctionedUn,2023-02-11 02:09:38+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",36,202,63,1
11719,55,LJoRuo,2023-02-11 02:02:02+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",23,138,63,1
11730,66,YATENDR76790283,2023-02-11 01:55:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",4,64,17,1
11734,70,Deepika_014,2023-02-11 01:53:10+00:00,0,Twitter for Android,"RT @thakur_shivangi: यूक्रेनी स्कूल के बंकर में ये हिंदी इंटरव्यू हमेशा याद रहेगा!

#Ukraine️ #RussiaUkraineWar #Russia https://t.co/UBVqFe…",7,103,10,1
11749,85,ooa102774,2023-02-11 01:34:49+00:00,0,Twitter Web App,"The Battle of Bakhmut. #ukraine #ukrainewar#russiaukrainewar #russia.#Lanset #Bakhmut.
 #Canada #Germany #America… https://t.co/uInJS3Mfn6",6,8,0,1
11751,87,ngNguynVitAnh2,2023-02-11 01:33:38+00:00,0,Twitter for iPhone,"RT @TheRoses2022: Một cuộc phản công gần #Kremennaya đã được bắn pháo hiệu.
Vinh quang cho Lực lượng Vũ trang Ukraine!
#Ukraine 
#RussiaUkr…",25,112,3,1
11757,93,ooa102774,2023-02-11 01:22:58+00:00,0,Twitter Web App,"h2.The Battle for Bakhmut through the eyes of the APU. #ukraine #ukrainewar#russiaukrainewar #russia
 #Canada… https://t.co/AcNZoj5lJq",6,8,0,1
11759,95,EtheriousHully,2023-02-11 01:18:56+00:00,0,Twitter for iPhone,"zelensky：Foreigners go first

official：sir this way😅
#UkraineisANaizState 
#RussiaUkraineWar 
#StopZelensky
 #Ukraine️",6,2,0,1
11777,13,Mathura25,2023-02-11 02:44:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",9,189,17,1
11779,15,tatersngravy_71,2023-02-11 02:42:06+00:00,0,Twitter for iPhone,"RT @Therealgsns: ⚠️ BREAKING: PUTIN PREPARING HIS PEOPLE, MAJOR ANNOUNCEMENT FEBRUARY 21 https://t.co/60QqYDmozl #Russia #Ukraine️ #Nordstr…",17,52,5,1
11791,27,canvasman_,2023-02-11 02:30:18+00:00,0,Twitter for Android,Does @BBCNews not know the way to the front line #RussiaUkraineWar,11,49,0,1
11796,32,ShivkumarPogul,2023-02-11 02:27:13+00:00,0,Twitter for iPhone,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",3,72,17,1
11806,42,ak999222,2023-02-11 02:16:42+00:00,0,Twitter for Android,"""Support Level: The price level at which an asset is expected to stop falling and find buyers. #StockMarket… https://t.co/T426k9cGL0",2,79,0,1
11809,45,BalmikiSah19,2023-02-11 02:13:57+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",7,173,17,1
11810,46,UjjwalOmprakash,2023-02-11 02:13:45+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",8,86,17,1
11812,48,SanctionedUn,2023-02-11 02:09:38+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",36,202,63,1
11819,55,LJoRuo,2023-02-11 02:02:02+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",23,138,63,1
11830,66,YATENDR76790283,2023-02-11 01:55:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",4,64,17,1
11834,70,Deepika_014,2023-02-11 01:53:10+00:00,0,Twitter for Android,"RT @thakur_shivangi: यूक्रेनी स्कूल के बंकर में ये हिंदी इंटरव्यू हमेशा याद रहेगा!

#Ukraine️ #RussiaUkraineWar #Russia https://t.co/UBVqFe…",7,103,10,1
11849,85,ooa102774,2023-02-11 01:34:49+00:00,0,Twitter Web App,"The Battle of Bakhmut. #ukraine #ukrainewar#russiaukrainewar #russia.#Lanset #Bakhmut.
 #Canada #Germany #America… https://t.co/uInJS3Mfn6",6,8,0,1
11851,87,ngNguynVitAnh2,2023-02-11 01:33:38+00:00,0,Twitter for iPhone,"RT @TheRoses2022: Một cuộc phản công gần #Kremennaya đã được bắn pháo hiệu.
Vinh quang cho Lực lượng Vũ trang Ukraine!
#Ukraine 
#RussiaUkr…",25,112,3,1
11857,93,ooa102774,2023-02-11 01:22:58+00:00,0,Twitter Web App,"h2.The Battle for Bakhmut through the eyes of the APU. #ukraine #ukrainewar#russiaukrainewar #russia
 #Canada… https://t.co/AcNZoj5lJq",6,8,0,1
11859,95,EtheriousHully,2023-02-11 01:18:56+00:00,0,Twitter for iPhone,"zelensky：Foreigners go first

official：sir this way😅
#UkraineisANaizState 
#RussiaUkraineWar 
#StopZelensky
 #Ukraine️",6,2,0,1
11877,13,Mathura25,2023-02-11 02:44:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",9,189,17,1
11879,15,tatersngravy_71,2023-02-11 02:42:06+00:00,0,Twitter for iPhone,"RT @Therealgsns: ⚠️ BREAKING: PUTIN PREPARING HIS PEOPLE, MAJOR ANNOUNCEMENT FEBRUARY 21 https://t.co/60QqYDmozl #Russia #Ukraine️ #Nordstr…",17,52,5,1
11891,27,canvasman_,2023-02-11 02:30:18+00:00,0,Twitter for Android,Does @BBCNews not know the way to the front line #RussiaUkraineWar,11,49,0,1
11896,32,ShivkumarPogul,2023-02-11 02:27:13+00:00,0,Twitter for iPhone,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",3,72,17,1
11906,42,ak999222,2023-02-11 02:16:42+00:00,0,Twitter for Android,"""Support Level: The price level at which an asset is expected to stop falling and find buyers. #StockMarket… https://t.co/T426k9cGL0",2,79,0,1
11909,45,BalmikiSah19,2023-02-11 02:13:57+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",7,173,17,1
11910,46,UjjwalOmprakash,2023-02-11 02:13:45+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",8,86,17,1
11912,48,SanctionedUn,2023-02-11 02:09:38+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",36,202,63,1
11919,55,LJoRuo,2023-02-11 02:02:02+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",23,138,63,1
11930,66,YATENDR76790283,2023-02-11 01:55:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",4,64,17,1
11934,70,Deepika_014,2023-02-11 01:53:10+00:00,0,Twitter for Android,"RT @thakur_shivangi: यूक्रेनी स्कूल के बंकर में ये हिंदी इंटरव्यू हमेशा याद रहेगा!

#Ukraine️ #RussiaUkraineWar #Russia https://t.co/UBVqFe…",7,103,10,1
11949,85,ooa102774,2023-02-11 01:34:49+00:00,0,Twitter Web App,"The Battle of Bakhmut. #ukraine #ukrainewar#russiaukrainewar #russia.#Lanset #Bakhmut.
 #Canada #Germany #America… https://t.co/uInJS3Mfn6",6,8,0,1
11951,87,ngNguynVitAnh2,2023-02-11 01:33:38+00:00,0,Twitter for iPhone,"RT @TheRoses2022: Một cuộc phản công gần #Kremennaya đã được bắn pháo hiệu.
Vinh quang cho Lực lượng Vũ trang Ukraine!
#Ukraine 
#RussiaUkr…",25,112,3,1
11957,93,ooa102774,2023-02-11 01:22:58+00:00,0,Twitter Web App,"h2.The Battle for Bakhmut through the eyes of the APU. #ukraine #ukrainewar#russiaukrainewar #russia
 #Canada… https://t.co/AcNZoj5lJq",6,8,0,1
11959,95,EtheriousHully,2023-02-11 01:18:56+00:00,0,Twitter for iPhone,"zelensky：Foreigners go first

official：sir this way😅
#UkraineisANaizState 
#RussiaUkraineWar 
#StopZelensky
 #Ukraine️",6,2,0,1
11977,13,Mathura25,2023-02-11 02:44:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",9,189,17,1
11979,15,tatersngravy_71,2023-02-11 02:42:06+00:00,0,Twitter for iPhone,"RT @Therealgsns: ⚠️ BREAKING: PUTIN PREPARING HIS PEOPLE, MAJOR ANNOUNCEMENT FEBRUARY 21 https://t.co/60QqYDmozl #Russia #Ukraine️ #Nordstr…",17,52,5,1
11991,27,canvasman_,2023-02-11 02:30:18+00:00,0,Twitter for Android,Does @BBCNews not know the way to the front line #RussiaUkraineWar,11,49,0,1
11996,32,ShivkumarPogul,2023-02-11 02:27:13+00:00,0,Twitter for iPhone,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",3,72,17,1
12006,42,ak999222,2023-02-11 02:16:42+00:00,0,Twitter for Android,"""Support Level: The price level at which an asset is expected to stop falling and find buyers. #StockMarket… https://t.co/T426k9cGL0",2,79,0,1
12009,45,BalmikiSah19,2023-02-11 02:13:57+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",7,173,17,1
12010,46,UjjwalOmprakash,2023-02-11 02:13:45+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",8,86,17,1
12012,48,SanctionedUn,2023-02-11 02:09:38+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",36,202,63,1
12019,55,LJoRuo,2023-02-11 02:02:02+00:00,0,Twitter for iPhone,"RT @Antiwarcom: Rep. Matt Gaetz Leads Resolution Calling to End Support for Ukraine, Pushes for Peace
The Ukraine Fatigue Resolution is spo…",23,138,63,1
12030,66,YATENDR76790283,2023-02-11 01:55:05+00:00,0,Twitter for Android,"RT @ABPNews: Watch: रूस-युक्रेन युद्ध पर व्हाइट हाउस का बयान- 'PM मोदी के हर प्रयास का स्वागत, हम चाहते हैं मोदी पुतिन से बात करें'

@ancho…",4,64,17,1
12034,70,Deepika_014,2023-02-11 01:53:10+00:00,0,Twitter for Android,"RT @thakur_shivangi: यूक्रेनी स्कूल के बंकर में ये हिंदी इंटरव्यू हमेशा याद रहेगा!

#Ukraine️ #RussiaUkraineWar #Russia https://t.co/UBVqFe…",7,103,10,1
12049,85,ooa102774,2023-02-11 01:34:49+00:00,0,Twitter Web App,"The Battle of Bakhmut. #ukraine #ukrainewar#russiaukrainewar #russia.#Lanset #Bakhmut.
 #Canada #Germany #America… https://t.co/uInJS3Mfn6",6,8,0,1
12051,87,ngNguynVitAnh2,2023-02-11 01:33:38+00:00,0,Twitter for iPhone,"RT @TheRoses2022: Một cuộc phản công gần #Kremennaya đã được bắn pháo hiệu.
Vinh quang cho Lực lượng Vũ trang Ukraine!
#Ukraine 
#RussiaUkr…",25,112,3,1
12057,93,ooa102774,2023-02-11 01:22:58+00:00,0,Twitter Web App,"h2.The Battle for Bakhmut through the eyes of the APU. #ukraine #ukrainewar#russiaukrainewar #russia
 #Canada… https://t.co/AcNZoj5lJq",6,8,0,1
